,id,cohort,gender,yr,career,stem,medicine,social science,time,weight
17175,1237,(1) Older,(1) Female,F9,,,,,2,0.0
17176,1935,(1) Older,(1) Female,F9,,,,,2,0.0
17177,3142,(1) Older,(1) Female,F9,,,,,2,0.0
17178,3754,(1) Older,(1) Female,F9,,,,,2,0.0
17179,4062,(1) Older,(1) Female,F9,,,,,2,0.0
17180,4139,(1) Older,(1) Female,F9,,,,,2,0.0
17181,4575,(1) Older,(1) Female,F9,,,,,2,0.0
17182,4610,(1) Older,(1) Female,F9,,,,,2,0.0
17183,5082,(1) Older,(1) Female,F9,,,,,2,0.0
17184,5457,(1) Older,(1) Female,F9,,,,,2,0.0
17185,6210,(1) Older,(1) Female,F9,,,,,2,0.0
17186,6388,(1) Older,(1) Female,F9,,,,,2,0.0
17187,1073,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.4554
17188,1512,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.4554
17189,1527,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.4554
17190,1598,(2) Younger,(2) Male,F9,(51) LABORS,0.0,0.0,0.0,2,1.4554
17191,1835,(2) Younger,(2) Male,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.4554
17192,3440,(2) Younger,(2) Male,F9,,,,,2,1.4554
17193,4020,(2) Younger,(2) Male,F9,,,,,2,1.4554
17194,4411,(2) Younger,(2) Male,F9,,,,,2,1.4554
17195,5236,(2) Younger,(2) Male,F9,(11) SCIENTISTS,1.0,0.0,0.0,2,1.4554
17196,5256,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.4554
17197,5370,(2) Younger,(2) Male,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.4554
17198,5636,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.4554
17199,6030,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.4554
17200,6504,(2) Younger,(2) Male,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.4554
17201,6763,(2) Younger,(2) Male,F9,(24) TECHNICIANS/TECHNOLOGISTS,0.0,0.0,0.0,2,1.4554
17202,1257,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.1749
17203,1494,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.1749
17204,1865,(2) Younger,(2) Male,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.1749
17205,2095,(2) Younger,(2) Male,F9,,,,,2,1.1749
17206,3753,(2) Younger,(2) Male,F9,,,,,2,0.0
17207,4489,(2) Younger,(2) Male,F9,,,,,2,0.0
17208,4520,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.1749
17209,5189,(2) Younger,(2) Male,F9,,,,,2,0.0
17210,5267,(2) Younger,(2) Male,F9,(11) SCIENTISTS,1.0,0.0,0.0,2,1.1749
17211,6686,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.1749
17212,1291,(1) Older,(2) Male,F9,,,,,2,0.0
17213,1525,(1) Older,(2) Male,F9,,,,,2,0.0
17214,1688,(1) Older,(2) Male,F9,,,,,2,0.0
17215,1913,(1) Older,(2) Male,F9,,,,,2,0.0
17216,2451,(1) Older,(2) Male,F9,,,,,2,0.0
17217,2526,(1) Older,(2) Male,F9,,,,,2,0.0
17218,2541,(1) Older,(2) Male,F9,,,,,2,0.0
17219,3439,(1) Older,(2) Male,F9,,,,,2,0.0
17220,3526,(1) Older,(2) Male,F9,,,,,2,0.0
17221,3621,(1) Older,(2) Male,F9,,,,,2,0.0
17222,4442,(1) Older,(2) Male,F9,,,,,2,0.0
17223,4444,(1) Older,(2) Male,F9,,,,,2,0.0
17224,5180,(1) Older,(2) Male,F9,,,,,2,0.0
17225,5537,(1) Older,(2) Male,F9,,,,,2,0.0
17226,5652,(1) Older,(2) Male,F9,,,,,2,0.0
17227,6104,(1) Older,(2) Male,F9,,,,,2,0.0
17228,1613,(1) Older,(2) Male,F9,,,,,2,0.0
17229,1687,(1) Older,(2) Male,F9,,,,,2,0.0
17230,2963,(1) Older,(2) Male,F9,,,,,2,0.0
17231,3399,(1) Older,(2) Male,F9,,,,,2,0.0
17232,4010,(1) Older,(2) Male,F9,,,,,2,0.0
17233,4897,(1) Older,(2) Male,F9,,,,,2,0.0
17234,4930,(1) Older,(2) Male,F9,,,,,2,0.0
17235,5195,(1) Older,(2) Male,F9,,,,,2,0.0
17236,6308,(1) Older,(2) Male,F9,,,,,2,0.0
17237,6554,(1) Older,(2) Male,F9,,,,,2,0.0
17238,6592,(1) Older,(2) Male,F9,,,,,2,0.0
17239,2782,(1) Older,(1) Female,F9,,,,,2,0.0
17240,2987,(1) Older,(1) Female,F9,,,,,2,0.0
17241,3649,(1) Older,(1) Female,F9,,,,,2,0.0
17242,4376,(1) Older,(1) Female,F9,,,,,2,0.0
17243,4671,(1) Older,(1) Female,F9,,,,,2,0.0
17244,5114,(1) Older,(1) Female,F9,,,,,2,0.0
17245,6500,(1) Older,(1) Female,F9,,,,,2,0.0
17246,1435,(2) Younger,(1) Female,F9,,,,,2,1.2959
17247,1730,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.2959
17248,3299,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.2959
17249,3803,(2) Younger,(1) Female,F9,(61) HOMEMAKER,0.0,0.0,0.0,2,1.2959
17250,4294,(2) Younger,(1) Female,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.2959
17251,5278,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.2959
17252,5280,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.2959
17253,5318,(2) Younger,(1) Female,F9,,,,,2,0.0
17254,5373,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.2959
17255,5374,(2) Younger,(1) Female,F9,,,,,2,0.0
17256,6115,(2) Younger,(1) Female,F9,(32) CLERICAL,0.0,0.0,0.0,2,1.2959
17257,6611,(2) Younger,(1) Female,F9,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,2,1.2959
17258,6715,(2) Younger,(1) Female,F9,(24) TECHNICIANS/TECHNOLOGISTS,0.0,0.0,0.0,2,1.2959
17259,6901,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.2959
17260,1033,(2) Younger,(2) Male,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.2959
17261,1976,(2) Younger,(2) Male,F9,,,,,2,1.2959
17262,2041,(2) Younger,(2) Male,F9,(33) CRAFTS,0.0,0.0,0.0,2,1.2959
17263,2319,(2) Younger,(2) Male,F9,(33) CRAFTS,0.0,0.0,0.0,2,1.2959
17264,3094,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.2959
17265,3819,(2) Younger,(2) Male,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.2959
17266,4168,(2) Younger,(2) Male,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.2959
17267,4618,(2) Younger,(2) Male,F9,,,,,2,1.2959
17268,4888,(2) Younger,(2) Male,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.2959
17269,4938,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.2959
17270,5881,(2) Younger,(2) Male,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.2959
17271,6469,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.2959
17272,6485,(2) Younger,(2) Male,F9,,,,,2,1.2959
17273,6821,(2) Younger,(2) Male,F9,,,,,2,1.2959
17274,1314,(1) Older,(2) Male,F9,,,,,2,0.0
17275,1857,(1) Older,(2) Male,F9,,,,,2,0.0
17276,2277,(1) Older,(2) Male,F9,,,,,2,0.0
17277,2758,(1) Older,(2) Male,F9,,,,,2,0.0
17278,2922,(1) Older,(2) Male,F9,,,,,2,0.0
17279,3846,(1) Older,(2) Male,F9,,,,,2,0.0
17280,4536,(1) Older,(2) Male,F9,,,,,2,0.0
17281,4772,(1) Older,(2) Male,F9,,,,,2,0.0
17282,5071,(1) Older,(2) Male,F9,,,,,2,0.0
17283,5518,(1) Older,(2) Male,F9,,,,,2,0.0
17284,5532,(1) Older,(2) Male,F9,,,,,2,0.0
17285,5708,(1) Older,(2) Male,F9,,,,,2,0.0
17286,6410,(1) Older,(2) Male,F9,,,,,2,0.0
17287,1649,(2) Younger,(1) Female,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.2408
17288,1714,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.2408
17289,1876,(2) Younger,(1) Female,F9,(52) SERVICE,0.0,0.0,0.0,2,1.2408
17290,2032,(2) Younger,(1) Female,F9,,,,,2,1.2408
17291,3899,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.2408
17292,4072,(2) Younger,(1) Female,F9,(32) CLERICAL,0.0,0.0,0.0,2,1.2408
17293,4571,(2) Younger,(1) Female,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.2408
17294,4576,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.2408
17295,5144,(2) Younger,(1) Female,F9,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,2,1.2408
17296,5463,(2) Younger,(1) Female,F9,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,2,1.2408
17297,6856,(2) Younger,(1) Female,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.2408
17298,3701,(1) Older,(1) Female,F9,,,,,2,0.0
17299,3736,(1) Older,(1) Female,F9,,,,,2,0.0
17300,3963,(1) Older,(1) Female,F9,,,,,2,0.0
17301,4903,(1) Older,(1) Female,F9,,,,,2,0.0
17302,5485,(1) Older,(1) Female,F9,,,,,2,0.0
17303,5525,(1) Older,(1) Female,F9,,,,,2,0.0
17304,5798,(1) Older,(1) Female,F9,,,,,2,0.0
17305,5804,(1) Older,(1) Female,F9,,,,,2,0.0
17306,5936,(1) Older,(1) Female,F9,,,,,2,0.0
17307,6362,(1) Older,(1) Female,F9,,,,,2,0.0
17308,1038,(1) Older,(2) Male,F9,,,,,2,0.0
17309,1384,(1) Older,(2) Male,F9,,,,,2,0.0
17310,1451,(1) Older,(2) Male,F9,,,,,2,0.0
17311,1932,(1) Older,(2) Male,F9,,,,,2,0.0
17312,2754,(1) Older,(2) Male,F9,,,,,2,0.0
17313,2789,(1) Older,(2) Male,F9,,,,,2,0.0
17314,2846,(1) Older,(2) Male,F9,,,,,2,0.0
17315,2945,(1) Older,(2) Male,F9,,,,,2,0.0
17316,3227,(1) Older,(2) Male,F9,,,,,2,0.0
17317,4872,(1) Older,(2) Male,F9,,,,,2,0.0
17318,5074,(1) Older,(2) Male,F9,,,,,2,0.0
17319,5740,(1) Older,(2) Male,F9,,,,,2,0.0
17320,6501,(1) Older,(2) Male,F9,,,,,2,0.0
17321,6576,(1) Older,(2) Male,F9,,,,,2,0.0
17322,6801,(1) Older,(2) Male,F9,,,,,2,0.0
17323,1914,(1) Older,(2) Male,F9,,,,,2,0.0
17324,2166,(1) Older,(2) Male,F9,,,,,2,0.0
17325,2173,(1) Older,(2) Male,F9,,,,,2,0.0
17326,2408,(1) Older,(2) Male,F9,,,,,2,0.0
17327,2480,(1) Older,(2) Male,F9,,,,,2,0.0
17328,2796,(1) Older,(2) Male,F9,,,,,2,0.0
17329,2932,(1) Older,(2) Male,F9,,,,,2,0.0
17330,2933,(1) Older,(2) Male,F9,,,,,2,0.0
17331,4045,(1) Older,(2) Male,F9,,,,,2,0.0
17332,4115,(1) Older,(2) Male,F9,,,,,2,0.0
17333,4849,(1) Older,(2) Male,F9,,,,,2,0.0
17334,5427,(1) Older,(2) Male,F9,,,,,2,0.0
17335,6438,(1) Older,(2) Male,F9,,,,,2,0.0
17336,6888,(1) Older,(2) Male,F9,,,,,2,0.0
17337,1844,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.2368
17338,1898,(2) Younger,(2) Male,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.2368
17339,2151,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.2368
17340,2182,(2) Younger,(2) Male,F9,,,,,2,1.2368
17341,2709,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.2368
17342,3161,(2) Younger,(2) Male,F9,,,,,2,1.2368
17343,3706,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.2368
17344,3995,(2) Younger,(2) Male,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.2368
17345,4908,(2) Younger,(2) Male,F9,,,,,2,1.2368
17346,5635,(2) Younger,(2) Male,F9,,,,,2,0.0
17347,5916,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.2368
17348,6455,(2) Younger,(2) Male,F9,,,,,2,1.2368
17349,1269,(1) Older,(2) Male,F9,,,,,2,0.0
17350,1508,(1) Older,(2) Male,F9,,,,,2,0.0
17351,1530,(1) Older,(2) Male,F9,,,,,2,0.0
17352,1635,(1) Older,(2) Male,F9,,,,,2,0.0
17353,1744,(1) Older,(2) Male,F9,,,,,2,0.0
17354,3066,(1) Older,(2) Male,F9,,,,,2,0.0
17355,4564,(1) Older,(2) Male,F9,,,,,2,0.0
17356,4757,(1) Older,(2) Male,F9,,,,,2,0.0
17357,5343,(1) Older,(2) Male,F9,,,,,2,0.0
17358,5496,(1) Older,(2) Male,F9,,,,,2,0.0
17359,6114,(1) Older,(2) Male,F9,,,,,2,0.0
17360,6190,(1) Older,(2) Male,F9,,,,,2,0.0
17361,6895,(1) Older,(2) Male,F9,,,,,2,0.0
17362,1167,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.3873
17363,2010,(2) Younger,(2) Male,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.3873
17364,2230,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.3873
17365,2487,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.3873
17366,2848,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.3873
17367,3047,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.3873
17368,3488,(2) Younger,(2) Male,F9,(51) LABORS,0.0,0.0,0.0,2,1.3873
17369,3891,(2) Younger,(2) Male,F9,(24) TECHNICIANS/TECHNOLOGISTS,0.0,0.0,0.0,2,1.3873
17370,3946,(2) Younger,(2) Male,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.3873
17371,3998,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.3873
17372,4064,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.3873
17373,4196,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.3873
17374,4205,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.3873
17375,4233,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.3873
17376,4521,(2) Younger,(2) Male,F9,,,,,2,1.3873
17377,5149,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.3873
17378,5960,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.3873
17379,6167,(2) Younger,(2) Male,F9,"(63) RETIRED, UNEMPLOYED, OUT OF WORKFORCE",0.0,0.0,0.0,2,1.3873
17380,6788,(2) Younger,(2) Male,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.3873
17381,1638,(1) Older,(1) Female,F9,,,,,2,0.0
17382,1702,(1) Older,(1) Female,F9,,,,,2,0.0
17383,2201,(1) Older,(1) Female,F9,,,,,2,0.0
17384,2231,(1) Older,(1) Female,F9,,,,,2,0.0
17385,2993,(1) Older,(1) Female,F9,,,,,2,0.0
17386,3191,(1) Older,(1) Female,F9,,,,,2,0.0
17387,3629,(1) Older,(1) Female,F9,,,,,2,0.0
17388,3685,(1) Older,(1) Female,F9,,,,,2,0.0
17389,3833,(1) Older,(1) Female,F9,,,,,2,0.0
17390,4061,(1) Older,(1) Female,F9,,,,,2,0.0
17391,4105,(1) Older,(1) Female,F9,,,,,2,0.0
17392,4371,(1) Older,(1) Female,F9,,,,,2,0.0
17393,4403,(1) Older,(1) Female,F9,,,,,2,0.0
17394,4970,(1) Older,(1) Female,F9,,,,,2,0.0
17395,5799,(1) Older,(1) Female,F9,,,,,2,0.0
17396,5938,(1) Older,(1) Female,F9,,,,,2,0.0
17397,1335,(2) Younger,(1) Female,F9,(52) SERVICE,0.0,0.0,0.0,2,1.8987
17398,1349,(2) Younger,(1) Female,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.8987
17399,2191,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.8987
17400,2246,(2) Younger,(1) Female,F9,,,,,2,0.0
17401,2287,(2) Younger,(1) Female,F9,,,,,2,1.8987
17402,2332,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.8987
17403,3118,(2) Younger,(1) Female,F9,,,,,2,1.8987
17404,3384,(2) Younger,(1) Female,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.8987
17405,3458,(2) Younger,(1) Female,F9,(11) SCIENTISTS,1.0,0.0,0.0,2,1.8987
17406,3508,(2) Younger,(1) Female,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.8987
17407,3644,(2) Younger,(1) Female,F9,(11) SCIENTISTS,1.0,0.0,0.0,2,1.8987
17408,3647,(2) Younger,(1) Female,F9,,,,,2,1.8987
17409,3678,(2) Younger,(1) Female,F9,,,,,2,1.8987
17410,4358,(2) Younger,(1) Female,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.8987
17411,5340,(2) Younger,(1) Female,F9,,,,,2,1.8987
17412,5729,(2) Younger,(1) Female,F9,(14) SOCIAL SCIENTISTS,0.0,0.0,1.0,2,1.8987
17413,5874,(2) Younger,(1) Female,F9,(52) SERVICE,0.0,0.0,0.0,2,1.8987
17414,6097,(2) Younger,(1) Female,F9,,,,,2,0.0
17415,6401,(2) Younger,(1) Female,F9,,,,,2,1.8987
17416,6415,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.8987
17417,1024,(2) Younger,(2) Male,F9,,,,,2,0.7403
17418,1382,(2) Younger,(2) Male,F9,,,,,2,0.7403
17419,3134,(2) Younger,(2) Male,F9,(31) SALES,0.0,0.0,0.0,2,0.7403
17420,5031,(2) Younger,(2) Male,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,0.7403
17421,5789,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,0.7403
17422,5961,(2) Younger,(2) Male,F9,,,,,2,0.7403
17423,6085,(2) Younger,(2) Male,F9,(51) LABORS,0.0,0.0,0.0,2,0.7403
17424,6809,(2) Younger,(2) Male,F9,,,,,2,0.7403
17425,1368,(1) Older,(2) Male,F9,,,,,2,0.0
17426,1735,(1) Older,(2) Male,F9,,,,,2,0.0
17427,2633,(1) Older,(2) Male,F9,,,,,2,0.0
17428,2681,(1) Older,(2) Male,F9,,,,,2,0.0
17429,2898,(1) Older,(2) Male,F9,,,,,2,0.0
17430,2906,(1) Older,(2) Male,F9,,,,,2,0.0
17431,2973,(1) Older,(2) Male,F9,,,,,2,0.0
17432,3146,(1) Older,(2) Male,F9,,,,,2,0.0
17433,3201,(1) Older,(2) Male,F9,,,,,2,0.0
17434,3356,(1) Older,(2) Male,F9,,,,,2,0.0
17435,4940,(1) Older,(2) Male,F9,,,,,2,0.0
17436,5056,(1) Older,(2) Male,F9,,,,,2,0.0
17437,5945,(1) Older,(2) Male,F9,,,,,2,0.0
17438,6566,(1) Older,(2) Male,F9,,,,,2,0.0
17439,6843,(1) Older,(2) Male,F9,,,,,2,0.0
17440,1261,(2) Younger,(1) Female,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.9608
17441,1570,(2) Younger,(1) Female,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.9608
17442,1782,(2) Younger,(1) Female,F9,,,,,2,1.9608
17443,2384,(2) Younger,(1) Female,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.9608
17444,2400,(2) Younger,(1) Female,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.9608
17445,2635,(2) Younger,(1) Female,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.9608
17446,2673,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.9608
17447,2886,(2) Younger,(1) Female,F9,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,2,1.9608
17448,3102,(2) Younger,(1) Female,F9,(52) SERVICE,0.0,0.0,0.0,2,1.9608
17449,5197,(2) Younger,(1) Female,F9,(22) BUSINESS,0.0,0.0,0.0,2,1.9608
17450,5898,(2) Younger,(1) Female,F9,(17) LAW AND RELATED,0.0,0.0,0.0,2,1.9608
17451,6253,(2) Younger,(1) Female,F9,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,2,1.9608
17452,1176,(2) Younger,(2) Male,F9,,,,,2,0.0
17453,1313,(2) Younger,(2) Male,F9,(13) ENGINEERS,1.0,0.0,0.0,2,1.0604
17454,1464,(2) Younger,(2) Male,F9,(24) TECHNICIANS/TECHNOLOGISTS,0.0,0.0,0.0,2,1.0604
17455,1848,(2) Younger,(2) Male,F9,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,2,1.0604
17456,1952,(2) Younger,(2) Male,F9,(33) CRAFTS,0.0,0.0,0.0,2,1.0604
17457,2842,(2) Younger,(2) Male,F9,,,,,2,1.0604
17458,4901,(2) Younger,(2) Male,F9,,,,,2,0.0
17459,5229,(2) Younger,(2) Male,F9,(11) SCIENTISTS,1.0,0.0,0.0,2,1.0604
17460,5838,(2) Younger,(2) Male,F9,(24) TECHNICIANS/TECHNOLOGISTS,0.0,0.0,0.0,2,1.0604
17461,6121,(2) Younger,(2) Male,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,1.0604
17462,1411,(1) Older,(1) Female,F9,,,,,2,0.0
17463,1736,(1) Older,(1) Female,F9,,,,,2,0.0
17464,1822,(1) Older,(1) Female,F9,,,,,2,0.0
17465,1911,(1) Older,(1) Female,F9,,,,,2,0.0
17466,2346,(1) Older,(1) Female,F9,,,,,2,0.0
17467,3025,(1) Older,(1) Female,F9,,,,,2,0.0
17468,3723,(1) Older,(1) Female,F9,,,,,2,0.0
17469,4158,(1) Older,(1) Female,F9,,,,,2,0.0
17470,4380,(1) Older,(1) Female,F9,,,,,2,0.0
17471,5432,(1) Older,(1) Female,F9,,,,,2,0.0
17472,6182,(1) Older,(1) Female,F9,,,,,2,0.0
17473,1216,(1) Older,(1) Female,F9,,,,,2,0.0
17474,1311,(1) Older,(1) Female,F9,,,,,2,0.0
17475,1454,(1) Older,(1) Female,F9,,,,,2,0.0
17476,1984,(1) Older,(1) Female,F9,,,,,2,0.0
17477,2186,(1) Older,(1) Female,F9,,,,,2,0.0
17478,2468,(1) Older,(1) Female,F9,,,,,2,0.0
17479,2678,(1) Older,(1) Female,F9,,,,,2,0.0
17480,2749,(1) Older,(1) Female,F9,,,,,2,0.0
17481,3514,(1) Older,(1) Female,F9,,,,,2,0.0
17482,3546,(1) Older,(1) Female,F9,,,,,2,0.0
17483,3786,(1) Older,(1) Female,F9,,,,,2,0.0
17484,3838,(1) Older,(1) Female,F9,,,,,2,0.0
17485,3845,(1) Older,(1) Female,F9,,,,,2,0.0
17486,3857,(1) Older,(1) Female,F9,,,,,2,0.0
17487,4669,(1) Older,(1) Female,F9,,,,,2,0.0
17488,4714,(1) Older,(1) Female,F9,,,,,2,0.0
17489,5388,(1) Older,(1) Female,F9,,,,,2,0.0
17490,5436,(1) Older,(1) Female,F9,,,,,2,0.0
17491,6241,(1) Older,(1) Female,F9,,,,,2,0.0
17492,6462,(1) Older,(1) Female,F9,,,,,2,0.0
17493,6575,(1) Older,(1) Female,F9,,,,,2,0.0
17494,6674,(1) Older,(1) Female,F9,,,,,2,0.0
17495,2421,(1) Older,(2) Male,F9,,,,,2,0.0
17496,2877,(1) Older,(2) Male,F9,,,,,2,0.0
17497,3175,(1) Older,(2) Male,F9,,,,,2,0.0
17498,3392,(1) Older,(2) Male,F9,,,,,2,0.0
17499,3840,(1) Older,(2) Male,F9,,,,,2,0.0
17500,3952,(1) Older,(2) Male,F9,,,,,2,0.0
17501,4699,(1) Older,(2) Male,F9,,,,,2,0.0
17502,4761,(1) Older,(2) Male,F9,,,,,2,0.0
17503,5186,(1) Older,(2) Male,F9,,,,,2,0.0
17504,5526,(1) Older,(2) Male,F9,,,,,2,0.0
17505,5862,(1) Older,(2) Male,F9,,,,,2,0.0
17506,6605,(1) Older,(2) Male,F9,,,,,2,0.0
17507,6842,(1) Older,(2) Male,F9,,,,,2,0.0
17508,6913,(1) Older,(2) Male,F9,,,,,2,0.0
17509,1274,(2) Younger,(1) Female,F9,,,,,2,2.6466
17510,1640,(2) Younger,(1) Female,F9,,,,,2,2.6466
17511,1811,(2) Younger,(1) Female,F9,,,,,2,2.6466
17512,1827,(2) Younger,(1) Female,F9,,,,,2,2.6466
17513,2476,(2) Younger,(1) Female,F9,,,,,2,0.0
17514,2874,(2) Younger,(1) Female,F9,,,,,2,2.6466
17515,2982,(2) Younger,(1) Female,F9,,,,,2,2.6466
17516,3080,(2) Younger,(1) Female,F9,,,,,2,2.6466
17517,3121,(2) Younger,(1) Female,F9,(16) OTHER SCIENTIFIC/TECHNICAL PROFESSSIONALS,1.0,0.0,0.0,2,2.6466
17518,3860,(2) Younger,(1) Female,F9,,,,,2,2.6466
17519,4209,(2) Younger,(1) Female,F9,,,,,2,2.6466
17520,4389,(2) Younger,(1) Female,F9,,,,,2,2.6466
17521,4417,(2) Younger,(1) Female,F9,(13) ENGINEERS,1.0,0.0,0.0,2,2.6466
17522,4609,(2) Younger,(1) Female,F9,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,2,2.6466
17523,4895,(2) Younger,(1) Female,F9,,,,,2,0.0
17524,5242,(2) Younger,(1) Female,F9,,,,,2,0.0
17525,6042,(2) Younger,(1) Female,F9,,,,,2,0.0
17526,6440,(2) Younger,(1) Female,F9,,,,,2,2.6466
17527,6499,(2) Younger,(1) Female,F9,(11) SCIENTISTS,1.0,0.0,0.0,2,2.6466
17528,6795,(2) Younger,(1) Female,F9,,,,,2,0.0
